Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2017-08-22,-162.1046,-10.0,-300.0,96.815500000001,413.8181974,1529188.69915,-145.0948631
2017-08-21,-38.9328,-64.0,-128.5846,-133.7772,436.06933721,1782878.6624,-83.43724311
2017-08-20,91.6891,-6.0001000000002,111.7866,-58.9383,-520.59937843,-2173828.73702,51.53414912
2017-08-19,-169.3815,-100.0,-42.0757,92.2741,-288.22401262,-1335208.31021,-81.50073551
2017-08-18,-57.2204,-90.0,-141.1263,-171.5534,-66.84866197,-460031.25803,-116.3897998
2017-08-17,200.3332,85.0,232.0,-59.7199,250.73312322,1276263.13385,134.81741397
2017-08-16,-192.3499,-94.7516,193.0,204.12,-1339.59442136,-5616256.81352,55.086908419999
2017-08-15,295.6152,49.7516,-175.1449,-184.9945,931.10855968,3858729.44951,-56.256207429999
2017-08-14,268.6707,262.4569,174.075,288.3495,-534.78229953,-1830292.12271,216.42032247
2017-08-13,163.6437,252.5431,194.0313,274.6255,619.82628424,2912280.02872,246.91429905
2017-08-12,218.862,192.6728,197.2414,157.8988,611.24812892,2551045.41007,220.8562607
2017-08-11,60.6377,272.3272,71.4371,216.9998,385.3388276,1468826.06687,138.08266034
2017-08-10,-60.6334,20.0,88.3238,62.5001,-401.84784665,-1339817.56527,60.24183123
2017-08-09,55.3037,-49.0544,-80.2166,-60.9281,-176.39183454,-668365.81452,-58.27178438
2017-08-08,177.0899,99.5445,190.8647,54.2081,301.59916222,1138316.14234,109.32061266
2017-08-07,-12.3199,138.6299,39.3882,178.48,138.0137777,540069.26479,109.83613662
2017-08-06,383.5101,-19.12,285.2708,-11.4393,-998.99446082,-3090965.10065,95.66430273
2017-08-05,86.1948,432.45,90.4692,377.6895,1045.31304956,3501160.81772,308.4712511
2017-08-04,54.5811,81.4906,52.2474,94.8639,184.38476148,557585.71046,69.53695466
2017-08-03,-25.7716,16.0594,17.0126,51.5524,-48.48930597,-128526.52401,12.58820744
2017-08-02,-81.4763,-177.972,45.0,-26.4549,-741.18608403,-2082730.03848,-24.13803911
2017-08-01,85.1218,78.972,-65.01,-83.4716,485.71179248,1334321.00893,-29.58059141
2017-07-31,30.5304,109.11,78.705,87.1001,264.04220722,789592.63836,88.81284021
2017-07-30,-65.8461,-22.8688,-43.695,28.8999,-24.30352853,-78492.36036,-23.07747986
2017-07-29,113.2165,-44.3995,19.001,-64.2195,-554.73731594,-1549147.40396,-18.14767925
2017-07-28,121.6611,121.4143,132.999,113.2199,326.93273066,1020466.66771,150.84753468
2017-07-27,-26.8515,95.744,69.52,122.2113,-188.96210841,-434294.37622,65.71094643
2017-07-26,-175.6727,-145.0,6.7096000000001,-19.9162,-435.63679688,-1207394.63655,-67.40430342
2017-07-25,-3.4383000000003,-19.121,-262.2007,-183.1586,910.6667698,2321164.24042,-152.27914686
2017-07-24,-57.801,-55.879,62.9296,-4.1367999999998,-402.4138088,-1113861.21188,4.96669501
2017-07-23,122.0102,-33.73,-1.2301000000002,-57.1001,-228.77950065,-679862.67568,-41.38736575
2017-07-22,-159.2779,2.7400000000002,49.4405,119.1368,-380.79431067,-968280.81083,70.26912372
2017-07-21,533.3703,-51.01,296.7697,-156.4061,-749.3816891,-1819330.23141,106.7793713
2017-07-20,-78.0303,452.1219,51.5346,532.3704,1045.34482637,3057291.22449,254.0670835
2017-07-19,151.489,-57.4927,85.2959,-70.1098,-419.69474868,-969483.12753,19.41308149
2017-07-18,318.3577,276.7322,254.0485,144.5672,581.64989672,1629975.82858,250.26658288
2017-07-17,-95.2485,151.6387,98.1655,312.5641,-309.09052599,-445522.43383,156.77381353
2017-07-16,-261.8383,-188.2695,-148.9833,-92.0393,57.51234806,-103821.54807,-170.51745271
2017-07-15,-95.7306,-113.3867,-248.9998,-259.2947,623.29077688,1189147.11398,-212.48078594
2017-07-14,-16.1729,-29.1887,-139.4422,-98.5548,214.38606302,467751.72489,-78.84837907
2017-07-13,44.8029,-0.0067000000003645,64.3733,-13.3068,-403.16058938,-956098.32092,23.10416607
2017-07-12,-60.4082,-26.8893,5.0689000000002,26.5961,-163.43978064,-403068.2106,-11.45163423
2017-07-11,-149.382,-123.2592,-41.368,-53.7699,292.94712118,645131.48283,-85.37124943
2017-07-10,-43.3396,-30.0,-218.7621,-134.9032,493.84395353,1207174.263906,-113.65036785
2017-07-09,44.5028,-2.6531,29.9751,-45.75,-136.48500415,-350288.674432,15.78151998
2017-07-08,-88.3614,-43.5469,-0.22589999999991,44.0024,-150.40529557,-401038.375984,-22.78612813
2017-07-07,-7.8721,-13.5435,-88.0761,-92.01,249.61216294,640369.632753,-48.46646788
2017-07-06,9.9808000000003,-0.25649999999996,21.2791,-4.2239,-134.59200769,-355589.778963,7.09409121
2017-07-05,19.6412,-20.0,-15.0363,10.2558,-117.03254613,-320813.30172,-20.16003028
2017-07-04,39.6086,4.6500000000001,66.9157,19.3671,37.52849857,115784.90561,33.26284271
2017-07-03,66.001,88.3501,71.4606,43.4783,111.58690048,325991.040115,88.833134
2017-07-02,-31.3197,-3.0001000000002,-12.3622,64.43,-49.03771686,-132019.577255,-17.04613222
2017-07-01,-64.2414,-59.3105,-34.8867,-33.6183,-30.81481076,-100901.42637,-50.36805333
2017-06-30,-41.9026,-21.4829,-71.4264,-64.4113,-79.31538927,-228043.8387,-39.58102902
2017-06-29,10.6525,-19.2066,32.3757,-42.4885,-265.08523674,-698806.13562,8.20072557
2017-06-28,149.7509,44.7001,165.3743,6.9185000000002,-306.76180419,-673030.3058,129.83427299
2017-06-27,-178.5709,-79.7001,34.7632,147.5093,-221.69567573,-623227.5238,-49.1577623
2017-06-26,-52.2989,-25.0,-228.7589,-178.4893,622.19152162,1502878.00389,-142.23966055
2017-06-25,-63.9692,-55.5,-91.2411,-45.804,119.26791841,289738.5594,-60.28423358
2017-06-24,-18.9411,-24.7493,-90.0,-61.3261,299.86583743,817589.364017,-54.02043278
2017-06-23,18.8635,5.2492999999999,34.5001,-10.7562,-134.59346533,-376798.336277,9.58729967
2017-06-22,-23.4616,-20.0,6.8204999999998,8.1894000000002,-490.06954091,-1383717.00295,-2.9235708199999
2017-06-21,124.5605,4.5592000000001,52.3555,-32.0231,-182.34795831,-462919.08548,48.16770306
2017-06-20,4.8769000000002,129.8471,21.4237,135.2665,512.16457002,1454150.17128,60.89026843
2017-06-19,-65.6674,-47.7989,23.7301,3.7885000000001,-146.72025066,-395382.42304,3.6016560399999
2017-06-18,109.6675,-11.6074,27.6631,-61.3851,143.71900198,378106.28525,-19.90987955
2017-06-17,85.9997,107.3166,114.134,103.3323,-215.19891994,-512404.47284,96.38800259
2017-06-16,-98.38,-51.1765,259.3728,80.7916,-2046.02745758,-5111765.49259,96.89650334
2017-06-15,-176.6214,-158.856,-309.6668,-92.174,1413.0755019,3289939.96252,-207.58498363
2017-06-14,93.9259,-18.6044,-200.333,-176.6234,780.71049197,2073654.97068,-107.6904365
2017-06-13,-297.9241,-165.6797,59.4217,93.9279,-1647.46624029,-4797787.49466,-44.7775169
2017-06-12,123.9999,28.0,-231.5528,-297.9243,1384.88758763,3911649.99338,-109.88265999
2017-06-11,46.9998,100.1,52.1311,126.1633,481.19783376,1479026.87568,80.68726931
2017-06-10,21.0,53.2556,50.0,44.8366,23.53611392,87237.35128,47.7515309
2017-06-09,106.0001,28.6444,140.0,18.0036,-102.82922926,-268408.3712,56.08810874
2017-06-08,-161.3775,-56.0,14.48,102.7152,-791.98520578,-2244860.72367,-8.63242558
2017-06-07,151.3775,-40.0679,-90.4398,-148.1829,-183.84043183,-585531.67502,-44.6799978
2017-06-06,124.001,193.1232,129.7085,149.866,824.39094725,2481630.06936,175.79354569
2017-06-05,-9.5051000000003,114.9447,38.0376,119.4304,249.68938931,698393.60665,63.37507005
2017-06-04,56.0147,-5.4893999999999,35.6267,-19.1426,-188.96540633,-487884.26653,17.2271555
2017-06-03,30.0037,70.0,17.0763,64.8209,31.59077615,103050.69338,37.19620528
2017-06-02,84.9187,-20.5105,64.5076,30.0037,-200.84909224,-502302.43833,21.29572053
2017-06-01,44.1441,52.4328,101.0028,89.82,-762.92493887,-1811313.08801,93.27921384
2017-05-31,-41.9819,4.5671000000002,-19.9997,44.1063,404.55546261,974343.73932,-20.92163001
2017-05-30,136.6731,54.0,104.0,-48.9125,219.79848668,603592.6793,64.32015981
2017-05-29,116.7317,1.0,66.0,133.008,-204.25643116,-438916.65898,51.18133949
2017-05-28,-162.4301,37.4667,230.0,161.521,-738.36512958,-1470713.8678,153.05230508
