Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2016-10-16,0.13,3.92,1.87,3.76,1863.85162802,1198425.628519,3.290626955
2016-10-15,2.23,0.0,11.92,0.13,-3682.06895377,-2336557.435509,3.2960809360001
2016-10-14,-0.10000000000002,0.13999999999999,-7.92,2.37,520.65241284,326094.28663,-1.2011355660001
2016-10-13,-6.4,-3.73,0.090000000000032,-0.13,-489.52409095,-321351.59101,-2.2661289069999
2016-10-12,23.58,-3.4499999999999,13.78,-6.33,-1981.76392655,-1226838.96403,6.1470471609999
2016-10-11,1.2900000000001,27.83,2.67,23.4,2419.90680298,1589069.30217,15.00152958
2016-10-10,-2.0300000000001,-0.38999999999999,-1.54,1.3000000000001,1566.73374903,965673.5321,-0.77141056000005
2016-10-09,1.35,-0.40999999999997,-0.54999999999995,-2.08,-464.09327627,-288504.3787,-0.5601397989999
2016-10-08,6.33,1.3,7.66,1.52,-2326.03354593,-1420925.49245,3.6164806859999
2016-10-07,-1.38,5.3100000000001,-0.40999999999997,6.1,1199.91358371,748895.90808,2.724755164
2016-10-06,2.8299999999999,-0.85000000000002,1.0799999999999,-1.28,-534.32837919,-325173.19682,0.47191481300001
2016-10-05,-2.66,1.01,2.2900000000001,2.8199999999999,-606.45943287,-363335.90599,1.5478289
2016-10-04,0.57000000000005,-2.01,-3.7700000000001,-2.65,624.08031284,370006.82604,-2.474970471
2016-10-03,-3.23,-0.65999999999997,2.0400000000001,0.59000000000003,1524.89092365,936209.92402,0.52283840999996
2016-10-02,6.66,-1.2900000000001,-0.32000000000005,-3.25,-568.12404771,-352813.99737,-1.401522083
2016-10-01,3.0,8.2,3.98,6.66,-1146.80343082,-668425.9369,7.676786077
2016-09-30,1.03,2.1,1.4400000000001,3.0,519.98731287,317892.73107,0.65732678200004
2016-09-29,-0.75,0.88999999999999,0.38,0.95000000000005,396.81998486,243227.85802,0.79623962799997
2016-09-28,-1.3299999999999,-1.54,1.8,-0.67000000000007,-635.50681665,-385354.07218,-0.24435143400001
2016-09-27,5.37,-0.45000000000005,1.36,-1.37,53.19164878,28833.26312,-0.77925800199989
2016-09-26,-2.0200000000001,2.0,0.60000000000002,5.4100000000001,1715.14853593,1048066.14951,3.553020901
2016-09-25,0.73000000000002,0.049999999999955,-1.6600000000001,-2.01,-69.31889341,-46093.60418,-1.6443117920001
2016-09-24,6.97,2.6400000000001,5.9400000000001,0.71999999999991,-1112.52609315,-656328.16572,4.105822296
2016-09-23,-1.01,4.76,0.36000000000001,6.75,-239.38231944,-131566.74677,2.999565404
2016-09-22,-8.6,-7.0600000000001,2.15,-0.78999999999996,-887.49103045,-533694.81451,-0.84297841600005
2016-09-21,-3.0,-4.3199999999999,-12.97,-8.6,284.19736445,119008.46053,-11.042647815
2016-09-20,-2.8,-2.5400000000001,-1.8,-3.0,1505.23113822,913701.42072,-0.76794978800001
2016-09-19,3.48,0.53000000000009,0.17999999999995,-2.8,5.0134048800001,2895.325,-0.051648451000005
2016-09-18,-0.030000000000086,2.9399999999999,3.22,3.48,148.80604467,96531.33239,1.9867945840001
2016-09-17,2.5200000000001,0.88999999999999,0.85000000000002,-0.0099999999999909,-1228.3565444,-743775.97286,0.56690485599995
2016-09-16,-3.0400000000001,-1.39,-0.18000000000006,2.4899999999999,205.31368257,121424.25538,-0.80011968899998
2016-09-15,0.080000000000041,-2.5,-4.67,-2.9899999999999,220.94877582,126360.73181,-2.110077231
2016-09-14,1.53,2.0,2.84,-0.20000000000005,-143.32734854,-80595.89067,1.7492710519999
2016-09-13,-1.08,0.53999999999996,2.16,1.89,-98.09419271,-55055.23802,1.1510766470001
2016-09-12,-15.64,-20.66,11.2,-1.2,-303.46006047,-223372.04068,-9.140743537
2016-09-11,1.51,3.5700000000001,-28.79,-15.8,1470.49326859,884874.77947,-7.438144209
2016-09-10,-5.9,-2.1500000000001,2.34,1.67,-1683.73406836,-1045624.36034,0.91111321000005
2016-09-09,12.75,-2.6099999999999,4.8200000000001,-5.9,-722.17119682,-458884.55118,-1.780584965
2016-09-08,2.23,12.77,4.2199999999999,12.76,544.07905609,389028.50755,10.542371898
2016-09-07,7.0600000000001,5.54,3.74,2.22,511.25983197,331837.37687,4.325708208
2016-09-06,-6.0100000000001,1.0,3.84,7.3,1158.94785239,713494.13243,2.381367634
2016-09-05,11.01,-5.14,4.11,-6.2299999999999,-1582.10094965,-968565.59011,-1.767253615
2016-09-04,24.52,16.14,22.85,11.01,-115.05349991,42424.18248,23.890298948
2016-09-03,3.4699999999999,23.02,4.67,24.7,-119.53011715,-17762.81944,10.804117929
2016-09-02,0.050000000000068,4.6600000000001,1.88,3.1900000000001,-375.96606707,-201139.71457,2.828762212
2016-09-01,-2.0600000000001,-1.84,-1.09,0.13,763.77682908,431869.31078,-1.011011255
2016-08-31,1.74,-1.6800000000001,-3.3199999999999,-2.0600000000001,263.77737267,140602.49219,-2.4819848760001
2016-08-30,-2.1999999999999,-0.89999999999998,1.29,1.74,-393.71601983,-223054.39389,0.71277358400005
2016-08-29,4.5799999999999,2.3200000000001,1.59,-2.1999999999999,1982.10822323,1141896.85731,1.536753546
2016-08-28,-8.4599999999999,-4.0400000000001,0.69999999999993,4.5699999999999,-472.03882849,-273993.38617,-1.216916784
2016-08-27,3.7199999999999,-0.40999999999997,-5.9,-8.4499999999999,-294.69008168,-182980.36619,-4.1423485280001
2016-08-26,-3.1099999999999,0.86000000000001,1.73,3.7099999999999,-754.92939028,-426388.15255,2.409178084
2016-08-25,-3.71,-3.6799999999999,-2.17,-2.89,252.08937368,129900.2654,-3.935559531
2016-08-24,-2.8000000000001,-4.09,-2.1800000000001,-3.92,-1235.25143741,-730522.7274,-2.898995441
2016-08-23,3.85,-0.22000000000003,-1.75,-2.8100000000001,598.83351598,344203.87707,-1.006625909
2016-08-22,-0.38,3.0,-0.12,3.9100000000001,2050.80736093,1200488.4349,1.6984635060001
2016-08-21,8.0400000000001,0.07000000000005,6.96,-0.58000000000004,-1138.59050535,-651647.54886,2.964364647
2016-08-20,-0.37,6.9299999999999,-0.29999999999995,8.2,-457.07874715,-249289.10752,3.768111406
2016-08-19,-0.40000000000009,0.0,-0.32000000000005,-0.42000000000007,73.30401114,41096.85332,-0.26407676000008
2016-08-18,-4.5699999999999,-5.0,3.33,-0.36000000000001,-544.7753842,-314290.93961,-0.20954408899991
2016-08-17,11.17,0.0,3.5799999999999,-4.5699999999999,-182.68745085,-98705.69511,1.366326989
2016-08-16,-7.12,7.02,4.5300000000001,11.23,289.30008939,188469.94077,5.088137129
2016-08-15,-11.48,-11.52,-3.6300000000001,-7.2,248.68475286,114866.13252,-6.407612193
2016-08-14,-1.2299999999999,-3.01,-20.81,-11.46,1314.77251449,721186.70719,-12.41783037
2016-08-13,-0.22000000000003,-0.59000000000003,2.38,-1.29,-1031.18621974,-604663.99682,0.36953028999994
2016-08-12,-7.0400000000001,-9.9,-1.98,-0.16999999999996,-1191.69215028,-724400.38278,-4.820995883
2016-08-11,8.1900000000001,-1.1,2.3100000000001,-7.0300000000001,-4377.14313938,-2580720.25657,1.2174882740001
2016-08-10,-4.83,7.0500000000001,-2.09,8.49,4622.09972983,2739041.2538,1.5336283409999
2016-08-09,-3.5599999999999,-1.95,-4.62,-5.03,965.59562314,554395.43151,-3.839278291
2016-08-08,3.4399999999999,-2.66,2.8,-3.66,563.37325248,331666.18256,-0.78614442599996
2016-08-07,8.7,6.9299999999999,12.7,3.4299999999999,-619.21544098,-324880.81095,11.000591308
2016-08-06,-4.5,-1.15,4.11,8.71,-1570.5159828,-893788.83762,4.008925438
2016-08-05,14.15,-7.08,8.28,-4.5,-4035.93957961,-2361933.45859,-2.6065400040001
2016-08-04,34.55,23.95,42.81,14.14,-10778.53134185,-5665654.80615,29.76797675
2016-08-03,-66.07,-37.38,36.3,35.89,5453.5135572,2677054.59064,-22.429802238
2016-08-02,-22.1,-15.96,-116.0,-67.73,6857.62828618,3596617.30345,-42.854664791
2016-08-01,-28.98,-27.66,-22.37,-21.77,1682.07649053,912438.76036,-19.960631071
2016-07-31,-1.2299999999999,-1.98,-31.58,-28.9,3319.55596801,2056140.38029,-19.785262703
2016-07-30,-0.22000000000003,-0.019999999999982,1.95,-1.13,-1266.12727973,-830812.0285,0.22834020499999
2016-07-29,0.39999999999998,-0.97000000000003,-3.1,-0.39999999999998,413.22428533,269273.41396,-0.54779551900003
2016-07-28,2.9400000000001,0.98000000000002,7.5400000000001,0.049999999999955,-1342.15296488,-868222.12619,2.692346295
2016-07-27,-3.9300000000001,0.0,1.5599999999999,3.2900000000001,-1295.59884715,-848694.8192,-0.096773267999993
2016-07-26,-2.9299999999999,-5.14,-8.77,-3.73,2369.20248312,1538165.7323,-3.142219681
2016-07-25,3.24,-2.24,-1.24,-3.21,678.45650871,438358.439,-2.319780811
2016-07-24,2.9799999999999,4.02,1.09,3.5,-956.43017584,-623040.25041,1.90274515
2016-07-23,-12.57,-7.59,6.3299999999999,2.83,-2992.45326013,-1983817.12896,-1.91087472
2016-07-22,0.12,1.5400000000001,-13.6,-12.61,3404.09285724,2224642.22612,-5.6824896979999
2016-07-21,-6.83,-6.59,-3.41,0.36000000000001,364.00900885,228425.92214,-3.868271491
2016-07-20,-1.53,-1.88,-1.5699999999999,-7.0600000000001,-195.90837872,-141937.14942,-2.8260758240001
2016-07-19,-4.49,-8.0700000000001,-3.83,-1.52,-747.95060649,-528614.34054,-5.629715746
2016-07-18,13.7,3.95,4.05,-4.5,603.29776072,425359.24307,4.1153949000001
2016-07-17,-1.1800000000001,11.0,3.9400000000001,13.68,1036.39419862,719466.63051,7.1873640479999
2016-07-16,6.08,0.0099999999999909,1.33,-1.16,-1817.71378706,-1206078.85401,1.282037887
2016-07-15,6.1,5.99,20.68,5.83,76.09991714,81137.65727,6.5571045730001
2016-07-14,-10.95,-7.46,-14.86,6.3099999999999,-17232.36553455,-11468654.70688,-5.136006597
2016-07-13,15.0,-4.05,6.26,-11.22,11215.9195161,7509428.44773,5.6667008889999
2016-07-12,-1.1799999999999,11.23,0.49000000000001,15.59,5850.6526678,3879785.59243,5.661577541
2016-07-11,-5.1700000000001,6.66,7.11,-1.47,1109.54289847,732553.55002,2.219809176
2016-07-10,-9.47,-9.6899999999999,33.0,-5.17,-5901.80176737,-3846838.16754,-0.74413270399998
2016-07-09,25.1,-0.030000000000086,-30.04,-9.72,-1447.6698268,-935908.51555,0.63471232999996
2016-07-08,-36.82,-16.11,26.1,25.36,-1226.1148717,-681627.96293,9.462349343
2016-07-07,9.04,2.6500000000001,-53.06,-36.82,6613.24253512,4053126.93118,-33.091267599
2016-07-06,-12.23,-1.58,2.49,8.92,624.42625176,427968.73893,1.3673508080001
2016-07-05,17.89,-1.3200000000001,9.35,-12.11,716.40105762,478392.9603,-0.85994124900003
2016-07-04,-41.16,-21.56,2.16,18.43,-2168.29769369,-1472697.59279,-1.791977525
2016-07-03,27.16,0.039999999999964,-25.92,-41.4,1517.72799343,945888.62837,-15.97377423
2016-07-02,4.59,16.22,9.92,26.76,-1861.70807311,-1196367.5963,13.330450036
2016-07-01,34.09,13.99,31.86,4.7,-924.55792572,-476031.75466,19.455975507
2016-06-30,-9.02,26.57,5.12,34.07,1279.11960992,977183.43743,20.738438717
2016-06-29,-9.4300000000001,-15.1,-7.98,-9.01,788.38008092,428209.20452,-13.135702624
2016-06-28,19.3,3.55,8.0,-9.4400000000001,-927.5930253,-569054.80807,5.283101121
2016-06-27,-35.15,-15.21,4.99,19.31,945.95378699,612885.30353,0.33009641299998
2016-06-26,3.73,-23.81,-24.99,-35.15,-2013.17722109,-1562477.72344,-34.165999351
2016-06-25,38.88,-1.0,18.99,3.73,-11387.28207015,-7539948.88316,10.51574967
2016-06-24,24.97,62.11,86.88,38.88,-1395.1582822,547445.1095,72.342552006
2016-06-23,-61.75,-42.1,-23.98,26.6,5008.4723981,2364072.55039,-40.443151836
2016-06-22,-38.59,-38.27,-60.49,-63.16,-10618.1581416,-7801001.81889,-39.626764482
2016-06-21,-62.47,-50.68,-73.4,-35.46,16283.88084316,10373509.35463,-66.343770137
2016-06-20,9.9400000000001,-2.9799999999999,-42.77,-65.64,4357.16970375,3154503.36018,-15.47631479
2016-06-19,7.0,-13.23,9.97,9.77,-4152.28479827,-3150793.17792,-0.0092875730000515
2016-06-18,-17.71,6.65,25.79,6.73,-4412.87536724,-3227491.25329,8.6371031450001
2016-06-17,70.95,0.82000000000005,10.25,-17.5,-2799.0597866,-1952229.5954,8.776996261
2016-06-16,13.77,78.38,25.76,70.98,8893.82326635,7023956.61629,54.369169632
2016-06-15,-21.03,-7.1500000000001,22.98,13.83,-4530.06009255,-3059906.72502,4.203798561
2016-06-14,28.57,-13.55,-13.53,-21.06,-3054.3075068,-2244403.60587,-10.252755712
2016-06-13,67.95,32.29,58.55,28.15,-2451.3521983,-863585.0664,46.541193551
2016-06-12,29.19,77.71,24.69,68.36,12406.53001026,8338377.10354,57.248602871
2016-06-11,2.8399999999999,29.0,6.8099999999999,29.19,-117.26135795,-7290.2574700001,10.92125933
2016-06-10,-5.72,-2.48,-0.5,2.8499999999999,679.85617624,392042.80218,-0.23161422100009
2016-06-09,3.47,-0.50999999999999,1.04,-5.75,-682.11873237,-398218.44999,-0.62803071799999
2016-06-08,-7.03,-6.96,89.18,3.5,-3955.30270665,-2301905.68093,-1.138439598
2016-06-07,11.58,2.8000000000001,-91.22,-7.0599999999999,2825.78734404,1619225.18799,-3.051071979
2016-06-06,-1.14,3.15,4.78,11.6,1807.01508713,1082310.12903,5.636856865
2016-06-05,5.2199999999999,-9.64,5.9300000000001,-1.14,-1947.82592997,-1114080.33927,1.630662693
2016-06-04,33.03,16.64,28.33,5.0599999999999,-3271.65007403,-1721574.61699,16.007185323
2016-06-03,3.2099999999999,36.8,4.1,33.38,3873.84672891,2321948.63822,24.029647053
2016-06-02,3.6,-0.29999999999995,7.47,3.03,593.22589105,332903.52735,2.5933316869999
2016-06-01,-1.3099999999999,-3.4,4.38,3.5,-2755.31984912,-1458936.19775,1.2996290130001
2016-05-31,7.3399999999999,3.9,1.01,-1.2099999999999,2531.63935935,1351793.77533,0.74587535499995
2016-05-30,1.87,-8.99,26.65,7.3299999999999,-3894.63918167,-2009029.48601,6.170225745
2016-05-29,52.14,10.5,22.22,1.97,-2230.78367862,-871359.44988,24.85932949
2016-05-28,16.24,62.74,15.78,51.98,2197.72969402,1408879.95715,31.257364749
2016-05-27,3.52,21.76,5.35,16.3,4044.14451426,1995929.50636,16.861073922
2016-05-26,4.47,2.57,2.14,3.48,-324.07379544,-132599.62591,2.26690551
2016-05-25,1.42,3.92,6.36,4.5,-368.35108828,-140777.89038,3.824170365
2016-05-24,3.11,2.2,-0.29000000000002,1.32,876.87750435,405469.82736,2.507416012
2016-05-23,-3.82,-0.14999999999998,-0.099999999999966,3.19,1879.84661283,832779.33024,-0.351925548
2016-05-22,0.75,-0.54000000000002,-0.99000000000001,-3.8,-166.13547178,-79715.83477,-1.505722519
2016-05-21,7.61,1.14,6.38,0.63,-3233.01714966,-1419061.22469,2.990959006
2016-05-20,-17.65,-10.56,0.5,7.27,-1233.85077724,-592678.77215,-5.539722671
2016-05-19,1.37,-1.47,-18.6,-17.18,2900.16235702,1254749.62051,-8.138874767
2016-05-18,-1.45,0.38999999999999,1.4,1.37,-521.48464363,-232427.94008,0.91200262699999
2016-05-17,-5.84,-4.1,0.71999999999997,-1.47,14.736059299999,-8468.4149799999,-2.521675908
2016-05-16,2.58,-2.03,-7.01,-5.81,2749.18984148,1249768.72376,-2.750153031
2016-05-15,0.92999999999995,3.79,2.49,2.5700000000001,-25.21718233,-2957.1813100001,2.627540437
2016-05-14,1.49,1.8,2.16,0.91999999999996,-2109.00732232,-957412.70194,1.570904819
2016-05-13,1.92,1.46,4.57,1.5,-714.83759504,-303175.68592,3.773324647
2016-05-12,1.79,-2.08,-3.23,2.11,372.63913111,152054.16562,-2.892068069
2016-05-11,-11.38,-6.35,4.3,1.59,-1067.85156154,-497452.92053,-1.615315447
2016-05-10,1.55,-0.89999999999998,-11.21,-11.38,931.31648532,394531.81358,-5.307132051
2016-05-09,0.69,0.89999999999998,1.91,1.37,2607.36262745,1210283.60047,1.369067991
2016-05-08,-0.39999999999998,1.0,-2.05,0.88,-188.30226398,-88289.80667,-0.42307205900005
2016-05-07,12.32,0.26999999999998,10.71,-0.39999999999998,-2729.89699875,-1222761.51034,5.993481661
2016-05-06,1.4,12.17,1.84,12.33,857.55729363,423104.65948,6.084889426
2016-05-05,-3.62,-1.67,0.24000000000001,1.3,452.67989676,204115.29589,0.13619916000005
2016-05-04,5.68,-0.060000000000002,3.15,-3.53,-1008.94136896,-451241.91216,0.35200342100001
2016-05-03,-10.45,-4.34,3.59,5.79,-1801.72684822,-795778.95608,1.702635565
2016-05-02,2.96,0.56,-11.53,-10.56,4752.53235318,2102353.82229,-7.882662242
2016-05-01,-4.78,-2.26,1.42,2.96,-1768.61362574,-808885.02211,-0.836812098
2016-04-30,7.13,-0.11000000000001,1.63,-4.8,-1254.80784563,-557556.00919,2.446005753
2016-04-29,6.37,7.56,13.71,7.14,-1679.59475448,-701101.25594,7.930270329
2016-04-28,-25.0,-18.91,-6.15,6.37,-3620.60785239,-1757085.38916,-12.763842524
2016-04-27,4.13,-1.32,-23.07,-25.28,3794.05939523,1661978.09379,-10.310652062
2016-04-26,1.7,-0.26999999999998,9.36,4.42,-2022.08728506,-910966.89431,3.866732569
2016-04-25,8.79,7.38,0.099999999999966,1.71,3304.83705191,1567076.36499,5.010013919
2016-04-24,7.11,9.16,7.52,8.77,1570.18258114,763785.82711,9.059454842
2016-04-23,-3.68,2.89,1.96,7.28,-2196.47351732,-974921.66612,2.213594208
2016-04-22,9.38,-0.85000000000002,3.08,-3.84,-878.64927751,-383563.17994,1.367603518
2016-04-21,5.81,9.73,5.82,9.29,542.47431333,294791.74736,7.303554066
2016-04-20,6.16,5.87,6.95,5.9,924.35141227,456609.22455,8.036758394
2016-04-19,-0.18000000000001,3.74,0.78000000000003,6.09,949.28407695,418331.36607,1.596762076
2016-04-18,-2.61,-0.47000000000003,-0.70999999999998,-0.029999999999973,1977.58724809,843998.70156,-2.052834878
2016-04-17,2.87,0.04000000000002,-0.74000000000001,-2.39,-834.25202885,-360711.04219,-0.023495676000039
2016-04-16,4.47,3.79,4.17,2.46,-50.0234039,-8198.7137499999,3.208784842
2016-04-15,0.77000000000004,3.1,1.2,4.61,-548.21733103,-220109.21722,3.19449204
2016-04-14,-2.22,-1.44,0.93000000000001,0.74000000000001,-1152.84842301,-494803.42494,-0.65044326499998
2016-04-13,3.85,-0.32999999999998,0.44999999999999,-2.22,-1111.98843331,-476354.62874,-0.29402242499998
2016-04-12,0.65999999999997,5.77,2.99,3.86,1903.84532646,833726.58629,4.146319512
2016-04-11,3.83,0.0099999999999909,0.69,0.54000000000002,2103.18160725,890310.92592,0.44856865200001
2016-04-10,-0.020000000000039,4.2,3.95,3.94,-529.95246713,-210094.70862,3.88270969
2016-04-09,-2.51,-4.86,-0.19999999999999,-0.020000000000039,-2917.98684366,-1241996.30606,-3.302988196
2016-04-08,0.63,1.91,-3.7,-2.51,1411.66476853,596097.94184,0.17292355500001
2016-04-07,-1.04,-0.25999999999999,-1.2,0.53000000000003,-185.65021491,-81234.29674,-0.57309407999998
2016-04-06,2.92,-0.43000000000001,2.6,-0.90000000000003,-515.72489483,-213669.9694,0.69695314699999
2016-04-05,-0.59999999999997,2.43,0.43000000000001,2.89,403.85100174,181129.66434,2.059727988
2016-04-04,0.13,0.19999999999999,-0.75,-0.69,2056.8614819,861183.19325,-0.38136443900004
2016-04-03,2.27,0.30000000000001,1.29,0.21000000000004,-685.04450118,-286224.54276,0.32175095100001
2016-04-02,1.65,2.82,2.92,2.27,-1401.90486995,-572043.84353,2.960377919
2016-04-01,3.0599999999999,0.079999999999984,1.38,1.65,118.3804,55010.19398,1.092041391
2016-03-31,-3.4299999999999,1.19,5.18,3.24,-595.95081994,-232408.38482,2.58776501
2016-03-30,-6.52,-8.21,-0.19,-3.6,-1530.3616714,-657873.92973,-3.568875645
2016-03-29,-2.37,-0.74000000000001,-11.88,-6.61,1643.99520452,648412.28011,-6.287906815
2016-03-28,8.33,-1.14,3.28,-2.3,1059.76204013,448738.90042,0.19650258299998
2016-03-27,0.53999999999996,8.73,1.98,8.33,1017.09517376,451046.42179,5.891905918
2016-03-26,3.56,0.89999999999998,3.37,0.56,-957.65818152,-391004.06425,1.705468854
2016-03-25,-4.67,-0.85000000000002,1.0,3.46,-465.92832695,-196809.09319,-0.70157326100002
2016-03-24,0.86999999999995,-1.27,-3.95,-4.58,-442.33008756,-191320.18393,-1.369536802
2016-03-23,4.68,1.2,2.95,0.86999999999995,-617.77240325,-250253.11922,1.185946172
2016-03-22,0.73000000000002,5.66,4.11,4.66,104.17374783,78413.59036,5.832156447
2016-03-21,1.16,-3.21,-2.47,0.73000000000002,1294.41093351,521118.49498,-1.982333906
2016-03-20,0.42999999999995,4.34,4.64,1.07,-114.02640442,-28831.83261,3.744842938
2016-03-19,-8.76,-7.66,5.51,0.55000000000001,-3757.45318466,-1560145.81792,-3.123533761
2016-03-18,2.36,-1.09,-16.49,-8.76,2489.143479,980415.7399,-7.055051298
2016-03-17,0.64999999999998,3.36,2.7,2.34,-166.3655261,-50317.34382,3.070090106
2016-03-16,0.39000000000004,-0.55000000000001,0.51999999999998,0.65999999999997,-1080.27078903,-448211.61855,0.039409093000017
2016-03-15,2.51,1.1,0.87,0.39000000000004,682.36694753,293570.83523,1.543000237
2016-03-14,1.95,-0.54000000000002,1.6,2.5,2009.38385515,835237.53501,0.89446112999997
2016-03-13,-8.92,-4.92,3.49,1.94,-2233.77630175,-923902.10529,-0.293847755
2016-03-12,3.5,0.30000000000001,-8.45,-8.81,-144.35304404,-98889.6124,-5.577389758
2016-03-11,3.34,4.48,4.26,3.41,-867.71772445,-327703.35406,4.488046035
2016-03-10,1.46,2.52,1.96,3.18,2509.81450545,1052610.18463,2.471173893
2016-03-09,-1.03,-2.33,1.35,1.62,-2102.11513353,-865904.42469,-0.086970422999968
2016-03-08,8.97,-2.41,12.4,-1.03,-2409.26774682,-955729.48242,3.648486593
2016-03-07,7.11,9.47,9.99,8.97,2234.4510194,963845.48667,6.784616067
2016-03-06,-11.25,0.44,3.92,7.16,-7227.04456161,-2828325.34567,4.806165661
2016-03-05,-11.38,-13.38,-24.41,-11.27,5942.22821276,2181635.91874,-19.440380209
2016-03-04,-1.68,-0.59000000000003,-3.13,-11.45,-2872.61129906,-1212176.49169,-1.475647755
2016-03-03,-12.59,-12.56,-9.73,-1.59,4396.11243565,1744302.62658,-12.170588504
2016-03-02,-3.3800000000001,-2.42,-9.14,-12.69,-142.62462753,-89576.0394,-3.735032029
2016-03-01,2.68,-4.22,-3.63,-3.36,1.3429933799998,-22307.5291,-3.020154726
2016-02-29,0.64000000000004,5.93,8.13,2.71,2428.95997916,1089814.34255,5.836940159
2016-02-28,2.25,1.1,-7.14,0.61000000000001,-370.7251787,-169796.59547,-1.849999977
2016-02-27,7.33,4.12,10.61,2.27,-1261.38219634,-486751.98498,8.634519208
2016-02-26,-0.36000000000001,4.41,0.92999999999995,7.31,732.21935002,315562.57462,0.88220323100001
2016-02-25,3.55,0.83999999999997,8.6,-0.39999999999998,-1182.46425002,-489004.39692,1.512219945
2016-02-24,-17.13,-15.3,-4.16,3.97,-1926.74987935,-855052.49998,-4.732372978
2016-02-23,-1.11,1.9,-16.79,-17.58,4027.23236135,1662936.19852,-10.275144939
2016-02-22,0.51999999999998,-9.7,4.94,-1.01,-1979.34470313,-867304.99311,-0.52509839700002
2016-02-21,17.32,4.67,5.92,1.1,-2257.45054247,-942113.14848,4.694230555
2016-02-20,-0.45999999999998,22.03,4.09,16.74,3568.37759705,1615527.14837,12.680897054
2016-02-19,6.0,-1.2,0.99000000000001,-0.46999999999997,-718.42007997,-300285.74262,0.160971313
2016-02-18,7.77,3.07,9.32,5.99,-2188.4963909,-879783.22651,4.342447438
2016-02-17,8.47,12.63,15.69,7.78,3083.5744409,1342074.4675,11.128646282
2016-02-16,-7.68,-1.59,-4.03,8.47,-944.92582104,-370164.35632,1.736385353
2016-02-15,15.62,2.17,3.03,-7.64,-988.76946743,-375884.97268,2.867759606
2016-02-14,8.95,10.92,9.01,15.59,1578.39837856,693806.85044,10.654575035
2016-02-13,3.82,13.95,4.53,8.95,-183.36115166,-18725.6453,8.522812537
2016-02-12,-0.25999999999999,2.55,16.36,3.82,-4177.96236543,-1537065.83688,4.900845535
2016-02-11,5.73,-3.84,-10.77,-0.20999999999998,604.14316405,215610.85796,-1.131823129
2016-02-10,1.74,8.41,1.74,5.76,1311.44261725,528020.64745,4.104526726
2016-02-09,-6.45,-4.42,-0.37,1.54,1330.38562973,476636.70801,-2.603791076
2016-02-08,2.03,-0.45999999999998,-2.74,-6.35,2929.69946646,1091156.42249,-1.626060429
2016-02-07,-9.0,-4.73,3.19,2.05,-2112.15562598,-792113.70458,0.45691470699995
2016-02-06,-3.55,-4.82,-12.94,-9.06,-1167.26459495,-512802.40843,-9.94045162
2016-02-05,19.12,-1.27,14.25,-3.49,-1443.82790016,-505977.06594,5.755024945
2016-02-04,-4.06,17.62,3.11,19.12,1739.80065912,730600.66222,9.692370767
2016-02-03,1.6,-1.4,-5.54,-4.06,291.73841529,91241.98505,-2.453802164
2016-02-02,3.44,-4.59,4.91,1.6,-1075.01107123,-394533.46267,0.79561005900001
2016-02-01,-10.57,-3.5,1.26,3.38,2424.4524162,874143.83144,-5.07418565
2016-01-31,-0.22000000000003,0.45999999999998,-10.0,-10.51,1352.48039062,502839.70066,-1.745590293
2016-01-30,-0.94999999999999,-3.01,11.75,-0.22000000000003,-7951.0140145,-2975153.90771,3.095364763
2016-01-29,-14.97,-9.95,-13.87,-0.93000000000001,3001.59493803,1051850.44972,-8.365507131
2016-01-28,2.9,-2.18,-13.58,-15.18,2779.5513086,1003741.12546,-10.131658179
2016-01-27,0.30000000000001,0.18000000000001,2.92,3.25,-656.84571008,-249303.42596,1.388163778
2016-01-26,-11.64,-6.04,1.3699999999999,0.14000000000004,489.01008849,184610.53314,-1.15947009
2016-01-25,15.54,-3.89,-1.08,-11.65,2941.16804003,1136041.38419,-6.47406413
2016-01-24,4.57,8.21,4.94,15.55,-2759.19825037,-1041267.29668,10.129360418
2016-01-23,-26.09,-15.27,8.69,4.6,-7120.073017,-2804846.46901,-1.865699692
2016-01-22,-9.87,-10.79,-29.35,-26.48,4690.93962033,1661350.80174,-20.461756991
2016-01-21,43.61,-0.32000000000005,34.21,-9.16,-5135.52824043,-1919911.89481,14.39624241
2016-01-20,-9.51,39.6,-1.0,43.27,5741.32464896,2442921.72414,19.165672057
2016-01-19,6.32,-0.60000000000002,-0.10000000000002,-9.62,-578.0927457,-227999.36048,-1.009853943
2016-01-18,-10.23,-4.9,-1.9,6.43,433.05796256,125731.01348,-4.700649794
2016-01-17,31.11,0.0,21.08,-10.24,-9706.83699102,-3502473.49518,12.988994981
2016-01-16,-72.45,-39.29,-6.38,31.17,-10656.434801,-4654706.32029,-24.144764001
2016-01-15,-2.66,-4.98,-70.7,-72.5,22968.04062305,8892841.31438,-35.885187914
2016-01-14,-1.31,-2.23,3.0,-2.74,-3335.51774667,-1433963.05191,0.75000540299999
2016-01-13,-15.25,-11.94,-6.83,-1.24,2412.2052562,942967.87984,-14.724063636
2016-01-12,-0.73000000000002,-3.21,-14.05,-15.18,999.30826977,427302.27991,-3.268569121
2016-01-11,-0.39999999999998,1.26,2.92,-0.80000000000001,1643.31478363,747180.44318,2.28701744
